request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
3cfcab4b-0c4d-4a12-839a-def22f2822ea,dcebb6b1-74bc-4dbf-86f2-41f09017875b,1030.291821569,1030.689211739,1031.636534211,2627,29,0.3973901700001079,0.9473224719999962
687fdcd7-0ce1-4191-80f2-987f1fd2a90d,2f758670-b8ed-4ec1-862e-affd9609923b,1031.050229812,1031.841306646,1032.050176559,4207,19,0.7910768340000232,0.20886991299994406
99932b1e-e636-4165-a97a-656d00d334ad,efe15bf4-dd56-479d-b95c-afeeff561f55,1030.291887517,1031.674034614,1032.078145603,5945,26,1.3821470969999154,0.40411098899994613
64aaf214-5e08-4d9b-9c25-6d7b8a5768b2,d4238793-b034-4004-8635-9639e6bd91f6,1031.050210195,1031.675424684,1032.079233248,6387,30,0.6252144889999727,0.40380856399997356
b48b913f-ba72-43b7-a68c-e93575da8bd5,22f5a854-c712-4723-bd34-5ceb84f20a58,1032.083520783,1032.381705366,1032.78184228,2880,51,0.29818458299996564,0.4001369140000861
6df5fb62-70ab-4798-a358-5f58a57218c9,b10ff1df-1a27-4b7a-8491-ded24b953092,1032.083540023,1032.5628681470002,1032.924808313,6342,27,0.4793281240001761,0.36194016599984025
aac6f48e-262c-49ea-800d-8eeb14a06d83,3ae663a1-4eaa-473c-a8ca-e5ed2fd6bf81,1032.083546758,1032.852287141,1033.209280264,6228,33,0.7687403830000221,0.35699312299993835
66042136-cee7-4f1d-8ab9-357077b9aa5b,3cc8072d-46b6-40b5-a71a-afefedb345af,1031.050177067,1031.289338472,1033.356343891,3254,200,0.23916140500000438,2.0670054189999973
172a1a30-c553-4aa2-a7ff-5f1aa7349681,12cd0593-3b00-4e01-8af8-5885c65b23b2,1031.050253177,1031.5393634519999,1033.351164965,3281,186,0.48911027499980264,1.8118015130000913
ce30d5c3-c059-4418-b1ff-c9deb3fce763,68c2cd56-cbb7-49b7-9c8c-18311d704231,1031.050221685,1031.3946959070001,1033.417626769,3937,200,0.34447422200014444,2.022930861999839
f97261fb-7d27-4a8b-b2fa-ffbe892e5bb2,89e80c47-eb76-4c40-b6e4-269cb612656b,1030.291809816,1030.5121780660002,1033.7730104410002,1231,200,0.2203682500000923,3.2608323750000636
291a5c3a-0c63-4f5f-80ab-2ba2494244f9,06312fd4-a78a-42c6-96c4-a5088cfcc81e,1030.291819078,1030.981526995,1033.908162145,2970,200,0.6897079170000779,2.9266351500000383
edf58e83-30b4-4ffa-ad83-cfa9805300c9,8263d56c-0301-4b0e-9bce-d56c30ac60df,1030.29187942,1031.034340708,1033.945434402,6450,200,0.7424612879999586,2.911093694000101
618f71ea-8dde-4ac1-a89a-14d343ec46ec,78c7ebb0-2d9a-4cfc-adc9-dc9ee1c4eab2,1028.319535686,1031.0353637150001,1033.94838361,6069,200,2.715828029000022,2.913019894999934
f1090421-3ecb-473a-8455-429bd045b12a,69135169-f345-430e-9aa5-23b65cd128a2,1030.291884152,1031.2582630979998,1033.969245664,3011,200,0.9663789459998497,2.7109825660002116
3208cc5f-fbaa-4637-b311-0dac93628d4d,afd76ba8-dee7-4f83-b1dd-08d1d278d296,1030.291882218,1031.286424541,1033.976509509,6401,200,0.9945423230001325,2.6900849679998373
0c853948-a49b-4882-bc53-b7f622cc525c,764b887c-0f76-4dbe-8fcb-1a144f07cbcd,1028.319584292,1029.452124451,1032.075730414,1470,200,1.1325401589999728,2.6236059630000454
93a7c3b7-d46c-4c60-9cad-2fda4336a12e,253cd96e-682a-412f-b75a-b826bf7b830c,1030.291885681,1031.484758546,1034.052431334,6282,200,1.1928728650000266,2.5676727879999817
5f51f404-5661-4d21-97e9-39d5ff1d14e5,9bb66c7b-e720-4c31-baca-a2f43672e95a,1028.319589415,1029.602179314,1032.131521906,1164,200,1.2825898989999587,2.529342591999921
fceed70f-482c-45d4-a4fd-68abc1f961c1,bf643991-8072-4e34-aaba-6aa45667f279,1032.083551601,1032.355043765,1034.1568055359999,1587,200,0.2714921639999375,1.801761770999974
adc22ffd-d991-4be7-bf01-4607222ce3b0,fd85aaea-6f27-4a87-b591-1bc8eedf9b03,1028.319574869,1030.035529665,1032.466232393,6258,200,1.7159547960000054,2.4307027279999147
5b5b6999-ab09-4aea-9e60-af02749d7c22,dfcdcbab-7dbe-416c-8b11-c8c9328aed43,1033.083566653,1034.0064229609998,1034.4050645759999,5828,23,0.9228563079998366,0.39864161500008777
c56d3460-3c1d-491e-885d-9f5659a31df8,91152587-decc-47ab-9f6b-e6eb00d2bbdb,1033.083527522,1033.576106087,1035.556363951,6837,200,0.4925785650000307,1.980257864000123
872a494e-d70d-404a-ae69-2fc667bcf0da,0445fb1b-0ae1-4be1-8fd2-5362ee8faac7,1033.083555346,1033.8696441989998,1035.6760308879998,6075,193,0.7860888529999102,1.8063866889999645
338c34b6-bd5c-4f56-ab6b-c565791a3300,811fc368-df9a-4da3-b103-b4c3c476eec0,1033.083568772,1033.4704803430002,1035.7648665460001,3006,200,0.38691157100015516,2.294386202999931
c53351f7-ab5b-459e-ab05-3fc7bb3c2225,4de1cfe3-bafc-4c88-b75f-5e9daea7a2a2,1034.091029915,1034.3896845059999,1036.074125814,1859,200,0.29865459099983127,1.6844413080000322
d2aaa0b7-2070-453b-84e0-d126d9f0492c,a5d52ffa-baf4-4f45-b499-90d158833a2c,1034.091055592,1034.4640366840001,1036.324019383,2857,200,0.3729810920001455,1.8599826989998292
9fee4a66-bde9-4ad7-907c-b1cc1f835244,fdc227b0-6b16-435f-95a4-a55419769f5a,1033.083559061,1033.6427274119999,1036.344081081,1210,200,0.5591683509999257,2.7013536690001274
f633609d-5502-4b7c-b7d3-371c9683b3a0,96e352eb-b046-4e48-a206-53a1eee8c0ed,1034.091059423,1034.5051594669999,1036.342402404,1662,200,0.4141000439999516,1.8372429370001555
7386ccd5-1316-4641-a065-81487a4e37f5,b3f1f0dd-eba4-4b6a-9258-7a503a88b12a,1034.091062786,1034.7938227050001,1036.382881704,5739,200,0.7027599190000728,1.589058998999917
a2767eb1-02c9-4fcc-a631-024d1b61c0fd,644cffe6-f7e2-45fc-8b1e-a5ae777f772e,1033.083564297,1033.890432527,1036.4104140440002,6045,200,0.8068682299999637,2.519981517000133
4b46d045-16b3-4964-ba0a-e0c4d7961c0d,4badfb68-cc71-43fc-ae4b-f30cf995fe2a,1034.091070701,1034.573570019,1036.3724936,2643,200,0.4824993180000092,1.7989235810000537
460e7204-1056-496b-aff8-0f579f91d290,e088525b-8b4c-427f-8e0c-45636e723004,1034.091034608,1034.986923402,1036.506187282,5832,138,0.8958887940000295,1.5192638799999258
b2c82e03-c49e-4cd3-b598-117087381273,bc3c695a-dbbe-46c3-b730-f17bff089f3e,1033.083561567,1034.227681397,1036.527024513,5655,200,1.1441198299999087,2.2993431160000455
21acbbfe-c196-4a98-89d3-8a6f37cff683,2186ee47-fd0a-4ca6-be0f-8d9e2e98123d,1035.10359517,1035.389627661,1036.576206749,1638,110,0.2860324910000145,1.1865790879999167
d3b2fe58-2fcc-4601-9f20-1a1e6c4a36ef,576e478b-c34e-41ac-b6c5-ffe5ab41a267,1033.083571139,1034.4559924720002,1036.651150544,6295,200,1.3724213330001476,2.195158071999913
e0bd83f5-6407-4659-89ff-895adb7a03b9,c7d4bf82-b656-4649-9145-d43cfcc0709d,1034.091015565,1034.4576352279998,1036.9190688239999,6120,200,0.36661966299993765,2.461433596000006
7d321fc5-e738-4c37-b2aa-1b09b033e728,9eeda092-546d-42e1-bbec-a34b1a994009,1034.091066428,1034.471786331,1036.931345524,2544,200,0.38071990299999925,2.459559193000132
87ec75a9-f5ab-4805-9640-c9b25e7900d5,410e174c-4bcc-4323-abfb-461a0b1dfecd,1034.091051359,1034.7630261079998,1037.1639029599999,6335,200,0.6719747489999008,2.4008768520000103
172e042d-2ec7-47a4-90bb-0806a3496e9c,583eb43e-4777-43dd-b3ac-37d66ab778b1,1036.076958399,1036.636796237,1037.207711448,6081,43,0.5598378380000213,0.5709152110000559
e49ba19f-94ba-400e-a2be-759937b8b270,5cb9d20f-89b5-43e8-8e0e-afedfcf0361d,1036.076961358,1036.7556022580002,1037.1998363460002,2590,37,0.6786409000001186,0.44423408800003017
a7c759c3-ce8a-450f-83a1-b8a0fc96e9f9,bee5e930-99b4-4b1a-8085-5d0945f9389e,1035.103622414,1035.5383161260002,1038.1746652630002,3908,200,0.43469371200012574,2.6363491370000247
5766bf27-3953-434b-b023-a60c160951cd,8f6909e1-564b-473e-ab2f-61db8c14a369,1036.076941123,1036.638409308,1038.1980247990002,6388,200,0.561468184999967,1.5596154910001587
70d14a31-b499-4aaf-99db-36861c988b95,9b02bf09-c271-4a9a-a7aa-3271cb185f5f,1037.056742256,1037.272001122,1038.2219763379999,1826,95,0.21525886599988553,0.9499752159999844
956995f8-8ee5-4c9a-8397-f4cc576b535c,923dec82-5765-49e7-81ae-7dbcf0121691,1035.103630024,1035.823444719,1038.2643831090002,1795,200,0.7198146949999682,2.4409383900001558
d0d5a570-2611-4a9e-afd2-05b19392befb,10bae5ed-9bb5-428f-8878-b428defcbc4a,1035.103627,1035.901496858,1038.307483761,6336,200,0.7978698580000128,2.4059869029999845
a9b59109-9b5d-4688-9e64-dbc178677e42,f2bc2cda-50bd-48ac-835f-43a2fbcc17f8,1036.07695451,1036.6734711929998,1038.4555084419999,6308,200,0.5965166829998907,1.782037249000041
af6fed1c-25f4-43c9-afe3-12877793ae84,5d3be942-2b4f-4e4f-978d-bc9ef9cb35bc,1036.076963895,1036.321442661,1038.9331986500001,593,200,0.24447876599992924,2.6117559890001303
533ddb83-e316-43cd-aa91-b941eb5f8398,54817b76-e7bc-4b7a-abc8-5a293f291076,1036.076966808,1036.942122945,1039.141035124,6322,200,0.8651561369999854,2.19891217899999
03caf709-9e49-4881-ab6d-4dce4586f692,20fad8c1-7cce-472b-a73b-41371e731918,1037.056883074,1037.518409287,1039.272446336,5175,200,0.46152621299984276,1.7540370490000896
53dbfda9-5426-4703-9724-f15285b08964,81e132fd-1ed9-4dc6-94a4-4aa3f543b22a,1037.056875629,1037.771811265,1039.38277229,6263,200,0.7149356360000638,1.6109610250000514
6c28685c-d189-435b-b41f-c4e2ab8c9451,2a6eb3ba-e100-4c92-a9e9-1e45cee4c4c3,1037.056840038,1037.3364332859999,1039.517371788,2499,200,0.2795932479998555,2.1809385020001173
