request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
43dd2e74-33a4-4311-815e-646ca9562b22,8aa99c52-7837-44d1-9697-a787ce54f1eb,1101884.447040993,1101885.670783155,1101886.896528459,4521,44,1.2237421618774533,1.2257453040219843
2916ab9f-a49d-47a4-bed5-f06ab3599315,2f49b404-d69d-4938-bbd6-e9f2e68c18c9,1101889.683861713,1101890.699158019,1101891.992917137,1635,37,1.0152963059954345,1.2937591180671006
0e359e40-4fe5-4959-ba24-7621e46241bb,ef97f843-6c72-43b4-a48d-f23dc6c9ce29,1101889.683807215,1101890.943208715,1101891.998398997,5568,36,1.2594014999922365,1.0551902819424868
673ff8ed-3588-41db-8e5c-5847a16799e0,01bd4aec-1c48-4ba4-a080-58f96f834d91,1101889.683873449,1101891.2046278429,1101892.1720822519,4871,18,1.5207543938886374,0.9674544089939445
f30e41de-7a2e-4960-a39b-77746a9157bc,e00eac34-aff9-481c-be39-be4b5a3747e2,1101889.683686272,1101890.857262359,1101892.398797872,6306,33,1.173576086992398,1.541535513009876
b3b7cba1-7f61-45f1-922c-33af0b9cbd69,2d73d501-dfd1-4b81-b022-ad713ca179e7,1101889.683874886,1101890.8387228071,1101892.7973116261,2415,64,1.1548479211051017,1.9585888190194964
0e149335-5dd3-44d1-846f-f4e0012a7d0a,4641b14c-0d1b-4492-9280-c8c6b03b59d5,1101889.683867347,1101891.0299737628,1101893.1909164179,2698,101,1.3461064158473164,2.160942655056715
42cf02f8-72a1-48a4-bae6-c2628cd3c1f7,4396cd23-fddd-496a-9c38-042e82e77b09,1101889.683820035,1101890.7687105152,1101893.2046895102,2492,113,1.0848904801532626,2.4359789949376136
78b61d3f-aa33-4db7-8930-63b64d7b6e37,35f42f1c-6d3e-4991-b590-c7f4dd73bcd0,1101884.447043389,1101885.6033948371,1101889.128192827,5894,200,1.1563514480367303,3.524797989986837
769f84f5-9f92-4d8e-8bf8-0188e741ce1c,3836ffcd-cba1-4e98-9d70-1d259509fa9f,1101889.683897299,1101890.678036802,1101894.220309084,1100,200,0.9941395029891282,3.5422722820658237
ebfad372-78dd-4843-944f-986a6f765cc4,7f0599c6-94b8-4289-9c22-363390ae9af4,1101889.683703583,1101890.577761298,1101894.236804337,1442,200,0.8940577150788158,3.659043038962409
252ffe2b-9649-4c8d-a097-bd2fb2f8d21c,ea6f9c33-f667-4947-854d-6aabb9f0a1a3,1101890.049483289,1101891.634597682,1101894.3266030578,6162,164,1.5851143929176033,2.692005375865847
93361d14-b2cd-4d05-9df2-f48835b3da14,678f01b1-b46e-4548-8e1a-82c903d20370,1101890.831827933,1101891.407656699,1101894.401006242,956,181,0.5758287659846246,2.993349543074146
39734050-accb-430c-9136-d01a295aed33,3d5ac392-b5c8-4154-ad66-a3c863ebd3e9,1101889.683868943,1101890.944117265,1101894.360689039,3572,178,1.2602483220398426,3.4165717740543187
88dfb7e2-5c06-43fe-b824-cb29b83a5034,702825ba-bb92-4034-9122-b9b67b331df9,1101890.049475974,1101891.010299466,1101894.344193206,1904,200,0.9608234921470284,3.3338937398511916
4c0237f0-500f-451a-bfd2-888fcf163974,c630c880-c2e1-4658-93cc-1b0c556d5515,1101889.683810145,1101891.213035603,1101894.38004382,3126,200,1.5292254581581801,3.167008216958493
