request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
0dbd3484-be76-4b27-8606-08ae54964bb2,a2d50e13-b70d-4fc7-ae7b-c9da9cadaf6a,1066876.066556813,1066881.2320346308,1066882.063942951,5867,26,5.165477817878127,0.8319083200767636
bf37ef99-e9a3-40a7-9dac-f01d11f8115d,b1d48415-2679-4cdf-930c-839699995501,1066879.886152848,1066881.909874593,1066882.0394454459,2545,28,2.0237217450048774,0.1295708529651165
4b0752b8-f053-4e09-b926-9e4e00f45246,dec5032f-5640-4adb-8120-132fbe0e8a7b,1066879.886035038,1066881.4072251031,1066883.225607211,2978,98,1.5211900651920587,1.8183821078855544
fff9a6ab-ca03-4ac2-b5c1-67ff543a8b2a,d3954709-3e90-4162-b807-366fedb25f30,1066879.886114048,1066881.975286996,1066883.217955373,2663,107,2.089172947918996,1.2426683770027012
ec2b24a3-2764-4201-9a2c-21e8d8758954,768e7329-8d72-458d-b447-38a0758c3ca0,1066879.886119186,1066881.327909496,1066883.5989244077,634,141,1.4417903099674731,2.271014911821112
2516d3ca-8b6a-4673-aabd-b1e4a1e289bc,6ee396d8-db4c-4684-88ab-113b143832cd,1066876.066644572,1066877.627808053,1066880.213168099,6166,178,1.5611634810920805,2.5853600460104644
411c6c5c-acf6-4ff5-b4ca-f380edb6ce14,1bfb8811-2bed-4519-a6c0-e896b99e94ca,1066879.886102143,1066881.2724449881,1066884.2223228791,4180,200,1.3863428451586515,2.949877890991047
0df57829-80d4-4a6a-8592-2ea9c8a708a0,e74245db-a56d-47ca-9c2a-8e63314d403e,1066879.88603709,1066881.3866476961,1066884.22656259,2899,143,1.5006106060463935,2.8399148939643055
ef3a9e96-8882-4d88-a973-d9d97443df31,0b4cd372-bd8b-4110-ae65-321a75436596,1066876.066650685,1066877.625544506,1066880.585245947,2437,200,1.5588938209693879,2.959701440995559
c56f1b15-9b27-4145-bed1-d36edfd5df4c,bea7b331-6d61-47ee-bb30-fd850a81bff3,1066879.886120946,1066881.329001156,1066884.217834497,2578,200,1.4428802100010216,2.888833341188729
e7e1f34b-07ea-4d46-b69e-570137e8578a,9d3da819-d55e-499b-8c32-f0bc4ad5ad0e,1066879.886055213,1066881.271404254,1066884.223995108,552,200,1.3853490410838276,2.952590853907168
655fff1c-1984-4b96-b785-7de7e697b5d1,cf4fae3f-b581-4c59-9fef-3738c46b3c2b,1066879.886042267,1066881.271556952,1066884.2260026701,2234,200,1.3855146849527955,2.9544457180891186
8e306aaa-58e6-48d6-bd84-dc6645ef4b2c,21dbf6ef-22d2-46e3-ac48-9cb8657506d9,1066879.885927196,1066881.27359539,1066884.538501814,2980,200,1.3876681940164417,3.264906424097717
6155d9a6-a4ad-4774-8330-cd58a897a112,9530f0c6-0a29-4251-88c5-b383e57f7761,1066880.608610998,1066882.065754693,1066884.5510870009,1652,155,1.4571436950936913,2.485332307871431
cc90d744-78e4-4381-8ce8-53a26fd556ba,3576d3c5-71c8-4aa8-bb01-7f961dd7500d,1066879.886053326,1066881.389177703,1066884.7179140302,6693,200,1.5031243769917637,3.328736327122897
ac945fc8-72a0-4c6a-888b-a2d69978a287,1a988c14-d0aa-42e6-93b1-f46a41f68179,1066876.066621843,1066877.598293249,1066881.103356818,6430,190,1.5316714060027152,3.505063568940386
