request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
b344d139-a0bf-406a-8fc0-e2d633ff9f6b,7da1ea4a-b831-4edd-9d86-943efdff7926,1099921.612435208,1099923.809243227,1099924.6238606528,3682,35,2.1968080189544708,0.8146174259018153
d177dce7-c8ee-4d32-8f0b-d7603f6c9c93,7d15b216-bc39-4f34-b2b3-d676febee0a9,1099922.320412662,1099924.269145474,1099924.4974156392,5081,18,1.9487328119575977,0.22827016515657306
462b2b3c-90d3-4161-aea1-162543751f04,078b06e7-ab7c-40cf-8562-23fdd95b649d,1099921.61220346,1099923.107187435,1099925.739500934,3296,200,1.494983975077048,2.6323134989943355
7527408a-1816-4db7-8919-c7f4023ea6c7,115663df-1f7f-46bb-a3c1-a4afa38184ad,1099921.612306371,1099923.210363721,1099925.7395545382,5730,200,1.5980573499109596,2.529190817149356
b8d5abcf-93c8-4749-9e5a-be18812ef1ac,3a6703e2-fefd-4334-9a5f-13832cf1a87a,1099921.612371393,1099923.107591961,1099925.736894293,1018,200,1.4952205680310726,2.6293023319449276
ecd6931f-db82-440a-8764-ac4f4ff0d2bf,f69dcbd3-4c9e-47a7-a557-6f293de800ba,1099917.742573548,1099919.278472852,1099921.904182583,2512,200,1.5358993038535118,2.625709731131792
75582694-9efe-4e62-9c33-38108060c3e1,eacc26c8-36c3-4905-b4ae-7c3f6f32cab4,1099921.612442205,1099923.656859512,1099925.682672682,6260,155,2.0444173070136458,2.025813170010224
dba8e35a-a6f6-44b0-b17b-c685c8e1730a,8797a59b-ae3b-4e72-b6ad-b0e2f7f7f714,1099921.612397916,1099923.245915103,1099925.832246714,2363,172,1.633517187088728,2.586331611033529
d653d4a3-5a45-40b9-a925-c45a478878b2,0b164cbb-2285-4c89-bbd3-c2dfe7308d2b,1099921.612439648,1099923.185440774,1099925.831780595,6294,200,1.5730011260602623,2.6463398209307343
73976d4a-f89d-4dd1-a095-9be2dfd26e01,5b316c78-99d1-4985-abd3-6e4e2a9b9b8b,1099921.612379648,1099923.248342608,1099925.835941282,3505,200,1.6359629600774497,2.5875986739993095
1530ad6d-f445-40b2-b082-c5eace085d35,cf7e83b7-f9d0-4896-a29d-f61d7d475896,1099921.61239564,1099923.562829884,1099925.833830886,1642,200,1.9504342440050095,2.271001002052799
6933e27c-a47b-4591-9b3c-231cfe78c1fc,5707dd1d-3bc2-4a67-a45e-321e76e74e30,1099921.612312861,1099923.1080935271,1099926.0106194702,2838,200,1.4957806661259383,2.9025259430054575
827d43d7-8092-4e14-828e-b0ca345b35dd,1892b07a-1db2-46fc-84d7-4a79e9161ec8,1099921.612310041,1099923.113328971,1099926.011129396,4335,200,1.5010189299937338,2.897800425067544
985dd106-cc99-4b15-aca6-8e40866d5531,14977bc6-b841-46dd-949a-526f446325e7,1099917.742490761,1099923.2342873449,1099926.028674176,5912,185,5.491796583868563,2.794386831112206
ac573947-1727-417e-aa3e-8d21b2cdb0fa,a0da4e01-060a-440d-8dc1-a595bcd98d34,1099921.612376402,1099923.231410923,1099926.1742829708,3956,196,1.6190345210488886,2.9428720478899777
