request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
5ae2053b-f56d-4dc6-9db0-2ac8c3b112f0,bcb9a03c-7a7d-4221-8d1f-5f52836f8b7c,1069759.039670613,1069762.746442535,1069764.6266007249,2387,31,3.706771922064945,1.8801581899169832
2bc5afc5-f72b-4fb3-82fb-c300892e6a33,e75457ed-6df5-4031-9265-1be7e8cbd160,1069762.087057,1069763.144430938,1069764.636235115,4382,19,1.0573739379178733,1.491804176941514
dcde11ae-d237-45ee-9288-266dea784b69,9728b43f-13e5-4f1c-b6d4-40db13828d76,1069759.039635835,1069762.8958037829,1069764.640547562,6542,18,3.856167947873473,1.7447437790688127
79e73988-1685-4567-b9b6-43ae2cc0730d,715e64e0-0181-41a0-b6a9-c164d566d676,1069761.918482641,1069763.304566128,1069764.641488116,6133,30,1.386083486955613,1.33692198805511
37e7d35b-d9c1-4e9e-aa9c-bb9a7dc193bc,a9ee696e-7782-458b-b0e3-a5f993f4a8eb,1069763.017228902,1069764.245013951,1069764.667989861,6138,26,1.2277850490063429,0.42297590989619493
835fca02-85cf-4020-98fe-67254246501d,632c53ab-a30f-443e-8a55-e9907563136d,1069760.975817391,1069761.7143375538,1069765.362753466,791,173,0.738520162878558,3.648415912175551
f17cf927-ecc3-486e-ad22-7e7b69caa36f,f48f3c83-7b8a-45e5-a0fa-74a6e92599d8,1069759.03972224,1069762.590014605,1069766.1805220651,6237,55,3.550292365020141,3.590507460059598
77add859-f02f-43be-a10d-bd1bc5550113,169bfd1c-b54b-4a03-b40f-5a304abd2cb8,1069751.940127699,1069755.448045326,1069759.3715424829,3959,51,3.5079176269937307,3.923497156938538
fbca0cc2-e0e6-474e-bd6e-85521796141d,828db195-ca5a-4484-848e-1fc6ac242624,1069760.975834759,1069761.923038768,1069765.8358060601,5781,200,0.9472040091641247,3.9127672920003533
33b24fbb-d756-412a-938a-d49ba0a25e78,a3c929d0-baa7-4945-b63f-33a6fc39fd65,1069759.039690054,1069762.74658148,1069766.6600178939,3149,181,3.70689142588526,3.9134364139754325
bb9b1e86-0bca-4d32-9dab-a0aebbf180ea,339e6a45-2ac7-4236-ac28-4af01254bcc9,1069762.087053688,1069763.282261288,1069766.671404021,6224,200,1.195207600016147,3.389142733067274
5d9c90b1-8dbd-4e94-bda6-02424a5807b1,584dad95-d36b-497a-92bb-3cefd7fd8072,1069759.039647303,1069762.9481669369,1069766.6636750419,6369,200,3.90851963381283,3.715508105000481
548b77fc-f064-49db-b79e-b6a745ef78d3,3c65feda-6cb4-427f-8794-100421de1d7c,1069759.039561441,1069762.542377253,1069766.670737684,4565,200,3.5028158121276647,4.128360430942848
94bbc7e4-bdf3-40c2-bb8b-2a8ae639957c,9f8fc93a-62fd-4685-beff-f86268053404,1069763.017201365,1069763.698080266,1069766.6708940158,5902,200,0.6808789009228349,2.972813749918714
65fce826-90ec-4a6f-9fa3-80137381b0fe,c8ae7276-50d3-44bc-9777-36df0eb5b9e7,1069751.939995643,1069762.5476474399,1069766.676948389,1170,200,10.607651796890423,4.129300949163735
9e99785c-7a53-4478-b63b-8bf59ec26f6f,f21c3799-f3ff-498f-be2e-8982bdfe2ecd,1069761.91844007,1069762.753469137,1069766.668157892,918,200,0.8350290670059621,3.9146887550596148
69defeb9-6f59-461c-89d8-805ce66e4be7,6dea13ca-acc2-443b-bdac-b586c0f4fe58,1069759.039555603,1069762.416038994,1069766.67380945,6480,200,3.3764833910390735,4.25777045590803
a275a840-c0bc-4dbb-a827-8b1a2f3d4d88,fbfe9e9f-aa2f-4a16-90bf-74ab86e7032b,1069763.017238019,1069763.4003805888,1069766.6702859679,3581,200,0.38314256980083883,3.2699053790420294
3484312d-ba88-4842-90b6-9dbfa8d88469,773031a0-4df5-41b1-9031-e9c5d037efa1,1069759.039766963,1069762.5243957732,1069766.656259709,1855,200,3.484628810081631,4.131863935850561
673ebfda-fac1-44fe-bfba-67b85a1a21a2,fc991f32-f1b6-4afe-ba3b-a472773d0110,1069759.039720443,1069762.746317976,1069766.663724885,968,200,3.706597532844171,3.9174069091677666
f250e7c9-36fe-4d9b-b1e1-26c615d15767,0fc32f2f-3791-4f05-a896-da6268fe53f9,1069759.039563296,1069762.543395829,1069766.6745057509,4366,200,3.5038325330242515,4.13110992196016
48625e61-b677-4fb0-9e7e-8c50da30314d,52901222-0bb4-47e4-8bba-8825319cf100,1069759.039559279,1069762.54331326,1069766.67610573,3297,200,3.503753980854526,4.132792470045388
3a188544-011c-444f-8a15-ea2439661e9e,8f095d32-b382-490a-af2a-f42225c16ffb,1069763.017231261,1069763.704762945,1069766.6731294838,825,200,0.6875316840596497,2.9683665388729423
a78b78ff-814b-4057-9ad3-53d80a72e174,5f1dfde8-0414-448f-b867-af9a8603ce0b,1069759.039686908,1069763.297222933,1069766.6669490961,4377,200,4.257536025019363,3.369726163102314
5d828506-fb36-47ca-96da-1f1827636d16,ada614db-0cbb-4a1b-a79a-3e2f67153f46,1069760.975830684,1069761.926004999,1069765.844115455,4620,200,0.9501743151340634,3.918110455852002
49e617a4-a394-47fb-8151-ee8ffc10ecfd,1942541f-2600-4c91-9e3f-a08bbb0dffa8,1069759.039461106,1069762.41983011,1069766.691545827,6257,158,3.3803690038621426,4.271715717157349
9b2a8131-64df-4c00-acfd-40bbb3fb366f,32bb63f5-0400-4e7c-8e6c-cb23dafc8d9e,1069761.918470577,1069763.0174658992,1069766.6825296262,1297,200,1.0989953221287578,3.665063726948574
b71dc5a3-6629-4195-b97e-1bc8cce724c8,8861bb38-fa7f-46fe-a61e-d670524b80a8,1069759.039728241,1069762.745327911,1069766.67399234,6027,200,3.705599670065567,3.928664428880438
55091946-e256-4086-8438-57b9ba829d33,a88abdf6-3fbe-4259-bf5a-0c2a8e73f81a,1069759.039668566,1069763.0143478212,1069766.6800649792,6355,200,3.9746792551595718,3.6657171580009162
daa6ed85-fd1d-499f-8802-e217e797444f,f0cbebc5-adb6-461b-9b21-22667b2f1d8c,1069759.039552611,1069762.4170515682,1069767.0854179212,2328,200,3.3774989570956677,4.668366353027523
9ec05050-0b9e-4232-b023-3a2c8e1a07c0,4181337f-4f55-4fd6-8fbd-e067aaaaebe3,1069751.940095927,1069755.7178199391,1069760.386530738,6275,200,3.777724012034014,4.668710798956454
72eef313-61d2-460c-88db-2b5a62dea26f,0d6cfb7c-9564-4e6b-96ab-aec695811479,1069762.087059519,1069762.896669653,1069767.083485956,5891,200,0.8096101339906454,4.186816303059459
4736fd5b-a8d2-4cda-b7fb-2c24bdb3f280,64d8ea28-e569-4d18-8e95-335226687779,1069759.039643741,1069762.752143456,1069767.083853353,5656,200,3.71249971492216,4.331709897145629
216fe88e-0a12-4329-bcd1-cfe13699b054,d320f06b-a0b4-4a9d-b201-e2bc260657f4,1069759.039761755,1069762.9167766857,1069767.074467484,4249,194,3.8770149308256805,4.157690798165277
b209494d-c588-4816-928a-1025109c2988,239fe02a-0a19-4d3b-9cb8-bae3872a285f,1069760.975832849,1069761.9222615531,1069766.257829116,3311,200,0.9464287040755153,4.335567562840879
