request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot,cached_tokens
5df6a89a-fd29-4a32-9b24-ee348deb2dcf,8f6c7027-0d3b-40bf-bf98-2b6e933522e7,23198874.29402098,23198874.783553265,23198891.08602748,399,200,0.4895322844386101,16.302474215626717,0
0f6dd42a-22c6-4f97-93c6-3414ca95b03d,930ddcdc-8aeb-4c94-ab77-36d98001b23b,23198873.7918596,23198875.139460567,23198891.186230082,2165,200,1.3476009666919708,16.04676951467991,0
73bd2428-495b-43e5-9adc-b455753f8bdb,4834dad6-6f8c-4849-8541-1fadc7aa3b72,23198874.54507831,23198875.261491306,23198891.279502474,2265,200,0.7164129950106144,16.018011167645454,0
1d7553fe-1650-4d6a-85bf-14d5bcc9859b,37a4f5d8-b856-4038-8fbd-1244ceb45e31,23198874.042709984,23198875.631420594,23198891.57020027,3614,200,1.5887106098234653,15.938779674470425,0
6f821ff9-e183-4dc1-94e1-7184c7f5e42c,de6d267b-30fd-4bfc-845a-1f655e86a32c,23198875.046493866,23198875.761090517,23198891.66444152,1915,200,0.714596651494503,15.903351001441479,0
36d15578-7585-4cb6-ad2a-e36f7002c3b1,e0ef04f7-42b6-4932-9264-6bd0b3fb9f8c,23198874.79584332,23198876.540520225,23198892.20995567,5574,200,1.7446769028902054,15.669435445219278,0
1827b256-42fe-4156-94be-9fa564e29b9a,3aef25eb-4577-4c26-ab31-a4aff6405fc9,23198875.297126666,23198877.213108312,23198892.688944805,6016,200,1.9159816466271877,15.475836493074894,0
5e472bfa-8813-4a50-906b-a1f5966456f7,1a17c6e0-400e-44e5-9d28-53c75183121a,23198876.050155144,23198877.48142744,23198892.887520507,1093,200,1.4312722943723202,15.406093068420887,0
0b5b8b62-9dce-440a-82a5-e423b2610664,0fab397f-961b-4bfb-b7b7-44dc8b565af0,23198875.548512176,23198877.57956188,23198892.980537217,6027,200,2.031049706041813,15.400975335389376,0
4cbcfc73-2188-46b2-a45d-cc506291e142,1d1e7971-e0b3-4554-bffa-8d6c213114ef,23198876.300852776,23198877.775471807,23198893.168903172,1519,200,1.4746190309524536,15.39343136548996,0
72007f37-fdb7-47be-836b-1c2931e26487,725bf911-d202-409a-8b0e-c3b4a85a7960,23198876.551525243,23198877.873998728,23198893.262222916,1370,200,1.3224734850227833,15.388224188238382,0
4b86115b-552f-4be8-9219-21f155cf73a6,dad419e0-3081-4c56-a194-e3649f32bbc0,23198875.799297303,23198878.276686847,23198893.636954796,5916,200,2.477389544248581,15.360267948359251,0
d3138f06-3925-41f6-836c-a0769ef0ca60,e719ee7b-a0d4-4eea-9ded-af2bcbee32ce,23198876.8018749,23198878.90448327,23198894.17843522,5723,200,2.102608371526003,15.273951951414347,0
d5bbc8ea-64b3-47df-bac6-d523d490f138,c55cdcd4-b410-4b76-9f2b-3c3431b330d2,23198877.05224352,23198879.21777773,23198894.453911275,5671,200,2.16553420946002,15.23613354563713,0
d8465cfd-62cc-4ffe-bb38-fca68bd80748,80ba776c-2d95-4505-a1e0-9640a0458b9d,23198877.30246564,23198879.859622344,23198894.999387547,5961,200,2.557156704366207,15.139765202999115,0
9392df4f-283b-4821-9d89-1a44b064caa5,89432550-b7b9-4706-9e67-17edd1495f31,23198877.55465124,23198880.184614446,23198895.271581437,5745,200,2.629963204264641,15.08696699142456,0
9e390a76-d5fe-4cb5-a906-fb221a75f240,9b4fbbb0-ba5d-40ad-80ae-3f2ba1caecb2,23198878.30566581,23198880.393776268,23198895.450313687,786,200,2.0881104581058025,15.056537419557571,0
04681ba3-d48d-4ac6-823c-c5397c67f904,d9eeb78f-9764-449f-87fb-594354ea0d05,23198877.805340566,23198880.61413256,23198895.63002711,4961,200,2.808791995048523,15.015894550830126,0
