request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
627bf90d-43f3-4b26-81a3-e623ae77dbcc,78c7ebb0-2d9a-4cfc-adc9-dc9ee1c4eab2,1071723.986304282,1071724.374464624,1071725.276142545,6069,77,0.3881603421177715,0.901677920948714
4866f491-ff57-4c3b-bbb5-741f8e3bf117,db7e9f5d-8a61-4add-b03f-97cfb3b8ea31,1071720.337806438,1071723.142791589,1071725.524212942,2053,200,2.8049851509276778,2.3814213529694825
4593bc4d-d38c-49af-80eb-f59093092bef,51d7aec4-2dba-42c1-8f75-3193d8c9b3b1,1071722.785019613,1071723.1639702073,1071725.5424973161,433,200,0.3789505942258984,2.3785271088127047
43c40bcb-2eb5-4497-8d13-a39a3aa2989c,a2d50e13-b70d-4fc7-ae7b-c9da9cadaf6a,1071722.785047118,1071723.117463622,1071725.5455916522,5867,200,0.3324165039230138,2.4281280301511288
309c545f-fcfd-40dc-b9a9-89e6fc8dae98,a5fcfe4e-eb51-4ac0-b8bc-d87496e3d9cb,1071722.784873842,1071723.174028802,1071725.639796274,1428,200,0.38915495993569493,2.465767472051084
63c391b1-a4e8-4607-b85c-9c67d53e1582,109911a5-9e24-4bdc-95c0-fd2a56571c91,1071724.870855152,1071725.23466352,1071725.6686657679,6540,29,0.3638083680998534,0.43400224787183106
5cb3f4ee-f7e0-4ea0-af99-f30103fa48b4,b3f909ce-018e-4430-b0f6-b0dfbcd17eb4,1071723.161851491,1071723.3773746581,1071725.711199128,5821,200,0.21552316704764962,2.333824469940737
bef86550-7043-482f-8431-941967bb4923,4181337f-4f55-4fd6-8fbd-e067aaaaebe3,1071722.784965105,1071723.3270683999,1071725.767725329,6275,144,0.5421032949816436,2.440656929044053
86c2caed-cd31-4379-b517-3bfcec3d8ec2,829b07c5-8a87-4804-a3af-d41b3777d5f7,1071722.785074606,1071723.2189967912,1071725.7420154992,4585,200,0.43392218509688973,2.523018707986921
7918c67d-31b5-4de8-9169-5fa03bd166f6,f69dcbd3-4c9e-47a7-a557-6f293de800ba,1071722.78499718,1071723.1154130793,1071725.7496749212,2512,200,0.33041589916683733,2.6342618418857455
24911a82-d8b4-46e0-830b-e80bc3c2fdbc,6ee396d8-db4c-4684-88ab-113b143832cd,1071722.784979609,1071723.328486937,1071725.7603426662,6166,186,0.543507328024134,2.4318557290825993
