request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot,cached_tokens
616368cd-e612-40b7-9cbb-e357772fb681,180db37d-6447-4813-8c8c-57e38b2e8569,7944954.534125406,7944955.434211235,7944960.449554718,5882,200,0.9000858282670379,5.0153434835374355,176
6d8b84f1-40a3-41a7-a6a7-ab08d3fb7461,4fdecc74-bef3-4932-b7fb-8c11f1c1ac7e,7944954.293844113,7944954.945211285,7944960.77855133,5650,200,0.6513671716675162,5.833340045064688,160
b906db0d-e4ca-42e6-8cd1-8668492e666d,cf7e83b7-f9d0-4896-a29d-f61d7d475896,7944954.293923111,7944955.566469607,7944960.792735383,1559,200,1.2725464962422848,5.226265775971115,160
34894acf-5936-415d-949d-74d8d4131100,a1a865e7-f91c-4c48-ad78-52b9da715a75,7944954.293921682,7944955.566857064,7944960.7940092925,2426,200,1.272935382090509,5.227152228355408,224
958e3afa-53be-4d5e-b241-3f7fb2c61ba3,0b164cbb-2285-4c89-bbd3-c2dfe7308d2b,7944954.534132846,7944955.8398453435,7944960.820420327,5965,200,1.305712497793138,4.980574983172119,224
feca9615-2b63-47d3-b836-1c38edc16f5b,f69dcbd3-4c9e-47a7-a557-6f293de800ba,7944950.838145174,7944951.458154786,7944960.057570921,2342,200,0.6200096122920513,8.599416134878993,160
9b8ba1a8-efa5-42d7-9811-56a1293e42bc,a0da4e01-060a-440d-8dc1-a595bcd98d34,7944954.293910711,7944954.879143407,7944963.478424086,3779,200,0.5852326955646276,8.59928067959845,176
d54b5f7f-8fc7-4e02-92d3-1c11dc7d7553,078b06e7-ab7c-40cf-8562-23fdd95b649d,7944954.29377306,7944954.715721498,7944964.242896552,3323,200,0.42194843851029873,9.527175053954124,176
60fdc15f-e11a-4ae4-8127-66b683d37d3c,97722cf0-7560-4de1-b0a8-de3edea84c1a,7944957.599499559,7944958.113543169,7944964.244522102,2229,200,0.51404360961169,6.130978933535516,160
3f154c5f-6cf5-49c6-8d3d-256c0eb88b1f,8797a59b-ae3b-4e72-b6ad-b0e2f7f7f714,7944954.293924476,7944955.309671638,7944964.258162374,2021,200,1.0157471615821123,8.948490736074746,0
32acba45-bd0a-415d-8d18-55ebf117be64,115663df-1f7f-46bb-a3c1-a4afa38184ad,7944954.293836824,7944955.319373664,7944964.267348563,5499,200,1.0255368407815695,8.947974898852408,192
89dd29ca-982e-4797-a532-b63081eb11ef,4bc31edd-e2f6-478d-a471-863d2d0b5f1f,7944954.534139002,7944955.744198845,7944964.290123588,5757,200,1.2100598430261016,8.545924743637443,176
23dede01-094b-452e-8950-b1a83a358854,8b43bf2e-338c-4849-9dd0-aa257e300599,7944955.527785968,7944956.344788376,7944964.316285942,2745,200,0.8170024082064629,7.971497565507889,176
8aee120b-3232-41d6-8f73-72c3ac0adb13,8da9f4fd-8b1a-4c55-bb46-ab458d8c82df,7944958.532827301,7944959.153887557,7944966.428157631,4974,200,0.6210602559149265,7.274270074442029,160
6dbb256c-dfcd-4a9a-b435-012df40863db,2f9c2aee-388c-4fb1-b8f9-85bd785f7f6d,7944950.83814031,7944951.470917143,7944963.075718334,5661,200,0.63277683313936,11.604801191017032,192
97762363-c652-4e21-bca5-63dbd186b426,cb102b8f-c978-4954-a7b4-75be58ca1971,7944950.838151352,7944952.082757163,7944963.095791505,5906,200,1.2446058113127947,11.013034341856837,160
