request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot,cached_tokens
5d7a3cc4-09a7-4ee5-9e7a-e644d8f4c111,8f14f985-3cdf-44a7-ba07-b58e1116ae6b,23184967.01561863,23184967.21783036,23184971.6016161,44,256,0.20221173018217087,4.383785739541054,0
b1344b3b-8ae4-45d1-859e-1fa8d398601f,a5ad09c4-2995-47a8-a994-9384cd5f1450,23184967.349670213,23184967.399204876,23184971.795838304,27,256,0.04953466355800629,4.396633427590132,0
14dfd1d5-9f61-4454-8e1e-49404681fb78,9fc8cc12-4b31-4dd3-8215-f92cc2eeb075,23184967.68344489,23184967.71614652,23184972.13044086,72,256,0.032701630145311356,4.4142943397164345,0
3e6ae7b2-e8dd-4ee7-864b-b49109284f5a,33df16ed-11f4-4c7c-80d5-493fcad5f1aa,23184968.01742323,23184968.053325426,23184972.476269417,103,256,0.03590219467878342,4.422943990677595,0
8db4ecaa-a886-4847-8185-127b7dea3ea2,957ce455-4247-4d65-b4de-834e4d09c5cb,23184968.35209589,23184968.38912772,23184972.824555326,14,256,0.03703182935714722,4.435427606105804,0
08905d47-cce9-4425-86ff-b83b7a48ca3f,560148b5-a41f-4bce-bc46-b192e42e86e1,23184968.685811087,23184968.72955078,23184973.17180976,15,256,0.043739691376686096,4.442258980125189,0
b18e2ea2-99c6-4481-863a-d35f65d53af4,1afaef21-c94b-42af-8c45-d8f15361d81b,23184969.019404575,23184969.079779103,23184973.496355712,280,256,0.06037452816963196,4.416576609015465,0
f811a3c1-0960-4af3-95db-d40793ccd3af,a76f8958-f0f0-49b3-872a-6eac787ac68d,23184969.35375116,23184969.386367463,23184973.807589598,26,256,0.032616302371025085,4.421222135424614,0
348ac668-374d-44b6-bb81-52a2425b6fbc,d9c55896-750b-492a-b2cb-84ded318d878,23184969.687389188,23184969.726495355,23184974.155056216,27,256,0.03910616785287857,4.428560860455036,0
d3de2df0-2c14-4195-a301-d3d37caefe35,8016172c-910c-4c1b-ae84-83442258ae2a,23184970.021775953,23184970.05377973,23184974.482171062,15,256,0.032003775238990784,4.428391333669424,0
95d2f2af-1e8f-4969-8882-490bc0181814,292e95bf-a789-4045-9365-e3d07126a9ed,23184970.355951846,23184970.402407635,23184974.856233865,60,256,0.04645578935742378,4.453826230019331,0
