request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot,cached_tokens
d6748591-660f-49f1-b27f-b666ba359538,d0f54797-351a-4ec4-a3a2-dec8278c55cf,7946576.509968981,7946576.80729874,7946580.274797776,825,200,0.2973297592252493,3.467499035410583,192
b54eeeae-5484-4a29-8d9e-1c5263a6e811,a1329327-31f8-4e0e-8c96-d4c38c61242d,7946576.509844532,7946576.750637815,7946580.28292429,1622,200,0.24079328309744596,3.532286474481225,224
ec0bf228-bf45-4fce-bc67-fe4f98bb662d,a5fcfe4e-eb51-4ac0-b8bc-d87496e3d9cb,7946573.137502929,7946573.369115375,7946577.369249436,1360,200,0.23161244578659534,4.000134061090648,192
d8b832af-d57b-4bec-aac4-146ef5e0e0a4,7566167e-bf47-4f1f-b7d0-e3cef448181a,7946576.509833418,7946576.910608096,7946580.752717914,2251,200,0.4007746782153845,3.8421098180115223,192
f379066a-6481-42dc-9b81-02d04eb900fd,69adc9c9-2273-43eb-a23c-a4efe562816a,7946576.877259676,7946576.998364678,7946580.815327135,620,200,0.12110500130802393,3.8169624572619796,176
2c53ccc6-544c-4e2e-af24-22b4464ac3bf,e89d00a2-aef6-4faf-a8f6-58052acdc0b2,7946576.509935028,7946576.85768853,7946581.172184831,3247,200,0.34775350242853165,4.314496301114559,192
aaf29fbc-cef4-4925-9614-793db777b4d6,5fcd7bbd-da7e-4afa-95ef-18c316df5c14,7946576.509975486,7946577.278280094,7946581.185259828,5858,200,0.7683046078309417,3.9069797340780497,224
571586ec-a38b-43d8-a2df-c3d23b91c017,e2bb5c6d-8f13-4395-8e28-67275d11e72f,7946576.877262611,7946577.518067889,7946581.2081923345,3281,200,0.6408052779734135,3.690124445594847,368
f6953f0c-ba5c-4ebf-82bf-fe71c110e9d9,5363cb6c-edd6-43d7-9a0e-58df46053aa0,7946573.137508449,7946573.7805723855,7946578.093365188,5835,200,0.6430639363825321,4.312792802229524,192
d8977982-af9f-4a90-bb39-cd4955f92f05,6ccb629d-90a9-4625-b6a2-eeeb27f2e288,7946576.509937417,7946577.1436513625,7946581.459701563,1186,200,0.6337139457464218,4.316050200723112,224
6fdb3c6a-6435-419c-81ea-d508b7d1c80b,90d228aa-55a6-47fd-8f46-cd871d180b10,7946576.877269776,7946577.577254528,7946581.530631811,5800,200,0.6999847525730729,3.95337728317827,160
ea236011-96c0-4ccd-b12a-41485022e4cd,db7e9f5d-8a61-4add-b03f-97cfb3b8ea31,7946573.137511409,7946573.386351544,7946578.209241536,1905,200,0.24884013552218676,4.822889992035925,160
dc787c56-64a1-4372-8af4-ad3a57b41264,f59505d6-2c8a-4269-b06b-4a09a34c57e0,7946576.509973518,7946577.545792265,7946581.649712824,5716,200,1.0358187472447753,4.10392055939883,192
7b209d04-f162-4222-93ee-da9f48b10c03,2578c165-88d2-4fcf-8239-ee23a11cde02,7946576.509930038,7946577.105467189,7946581.654542605,5981,200,0.59553715121001,4.54907541628927,160
baffe640-ff9a-4990-8bfa-6f8cfbd4b638,586ddd63-a522-48ce-ae0d-777af55d3cac,7946576.509927096,7946577.0900515495,7946581.771080315,5965,200,0.5801244536414742,4.681028765626252,224
e425e379-a54e-4dbe-85a3-e4a3a8005d80,9751aa65-dcbb-464d-885d-1feaba1a4819,7946576.877245649,7946577.353381387,7946581.7844916945,3669,200,0.4761357381939888,4.431110307574272,160
9eb9013c-638e-4014-9a74-d2fa6caaba26,dcff9a1f-a60c-4377-8789-154950a7f139,7946576.877256015,7946577.403393309,7946581.827218145,5854,200,0.5261372933164239,4.423824836499989,160
731b647a-51b9-402a-957f-0c542a97999c,b87d1b47-75a0-4129-8580-a96e0868928f,7946573.13747773,7946577.063258997,7946582.020643368,5152,200,3.9257812667638063,4.957384371198714,176
cab16900-7120-4f5d-9f59-b9c258a22f34,01d20233-ba05-4142-a870-402681c0fb91,7946576.509939538,7946577.684619145,7946582.036351891,4961,200,1.1746796062216163,4.351732746697962,192
d8d7005f-b8c6-4379-b29c-2965cd62d658,9c107b6c-4101-42aa-9de6-3ff87c671de9,7946576.87726583,7946577.906075704,7946582.102812213,6007,200,1.02880987431854,4.196736508980393,192
c1d5631c-9e43-4235-b254-0f073b06566a,24f24f5a-9b09-4804-81d9-c57c2c65a4fb,7946577.898359146,7946578.208193458,7946582.709172963,1369,200,0.3098343117162585,4.500979505479336,192
621bbb9d-401f-4260-8a8a-76f4e7acc464,e5137238-7fd2-495a-878a-41bbed79caeb,7946578.916793792,7946579.678340258,7946583.906692106,3153,200,0.761546466499567,4.228351848199964,224
f562e734-306a-46b5-ac2d-836b8cf778f2,9be2a601-19ad-4a64-8a31-74d14d459e36,7946578.916786729,7946579.882205917,7946584.290501484,5869,200,0.9654191872105002,4.408295567147434,160
