request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot,cached_tokens
81a439d5-fcba-4098-83a1-3b3c5af3a473,557ad39c-d469-4fb8-967b-e900ab78f07b,23237658.544025566,23237658.688495666,23237673.826814704,399,200,0.14447009935975075,15.138319037854671,0
8168bbbc-487e-4177-8c11-5df57007a32d,6dfffdb6-7ffc-4a7e-af9d-53817465e88f,23237658.18494892,23237658.68806005,23237673.829843756,2165,200,0.5031111277639866,15.141783706843853,0
5eb305a9-858f-413e-b5a8-7083c07237e7,8b0fd1d5-dd67-4b9b-80b6-cb94b6b75314,23237658.375091515,23237659.069037195,23237673.948190548,3614,200,0.6939456798136234,14.879153352230787,0
ef1bce4f-9763-4fb5-9fc2-6092fe634500,322caf89-6e65-4aea-b6e5-ade0a087bb79,23237658.71175918,23237659.189779136,23237673.981537018,2265,200,0.47801995649933815,14.791757881641388,0
88b6f5ca-2e20-4ec9-b409-60fba8983c14,02e28dfe-0a35-4f59-807f-0d0f48788023,23237659.04751127,23237659.553090706,23237674.073563766,1915,200,0.5055794380605221,14.520473059266806,0
cb43c0a4-33d6-4f2b-9420-d5630dde5c46,d880f333-b5a8-4e3c-894d-97385c601b78,23237658.87922749,23237660.335842036,23237674.26731188,5574,200,1.4566145464777946,13.931469842791557,0
b8f79190-073c-4e5b-ba5a-3abb77316834,e8dd748e-e1ee-40d9-8e4f-bdc366d246c5,23237659.215163466,23237660.810805697,23237674.392106913,6016,200,1.5956422314047813,13.581301216036081,0
39ce44ca-ea28-4fc0-a74b-64b3230493ae,3591f0eb-4dec-4a60-9dd1-bc563e951c4c,23237659.71870342,23237661.11557737,23237674.48081431,1093,200,1.396873950958252,13.365236941725016,0
1b7099e9-1ab4-47d2-bd20-0fec63977c72,5ec40829-f05f-47ec-839e-be713d03e49b,23237659.3826281,23237661.217494268,23237674.56109293,6027,200,1.8348661661148071,13.343598663806915,0
ad84b607-61b3-449e-8473-951aecb35c78,004c66a1-9f39-454b-80f3-311c7ca54daa,23237659.886074025,23237661.41990243,23237674.72918845,1519,200,1.533828403800726,13.309286020696163,0
8d01538e-6438-4f50-b78f-efff0e82ec94,a07a6730-6a67-4cfe-ac04-15a1e544e19b,23237660.053383604,23237661.526197646,23237674.814884834,1370,200,1.472814042121172,13.2886871881783,0
53d7e51f-25d5-485d-8d9b-95233d476d32,ee928041-9262-496a-8bc2-491f95243a8a,23237659.549940463,23237661.83270213,23237675.07208258,5916,200,2.2827616669237614,13.239380449056625,0
63c45d95-72b9-42e3-a4d7-f268bafb65cb,5ee5be0d-8cd8-4fdc-a279-5c33d2701efe,23237660.22064764,23237662.691027008,23237675.79121103,5723,200,2.4703793674707413,13.10018402338028,0
7e7cb2cb-98bb-43d1-bb06-f70bcf2586bf,0f766303-7954-42af-b628-59d9b6da71b7,23237660.389248166,23237662.797739726,23237675.87871421,5671,200,2.4084915593266487,13.080974485725164,0
5c6fab1f-392e-4106-b8fd-da65bab140f9,e3de7474-791a-46c1-94b3-cfebc73f65be,23237660.55643516,23237663.62442671,23237676.597640295,5961,200,3.0679915510118008,12.973213583230972,0
bb0f044e-09a9-4705-b82c-1cb02cc62c7f,3de99f6d-e890-4a8f-9027-5b858c988a90,23237660.891056985,23237663.872701775,23237676.85254715,4961,200,2.9816447906196117,12.979845374822617,0
17597ad0-4c3b-484f-b452-23f8e63faf43,b9906a9e-6c49-41ab-a702-a82c3cadc1c5,23237660.723873913,23237664.368440673,23237677.373746157,5745,200,3.644566759467125,13.005305483937263,0
49a9d22b-e31d-40d4-a01b-416fde957cb5,ea28481e-6d1d-4d9e-9c6e-2ace9b26aec1,23237661.225906055,23237664.44860491,23237677.465887204,786,200,3.2226988561451435,13.017282292246819,0
b7f592f5-375f-4670-aacf-f64dbf309941,df3061fe-0944-4e5a-b685-d21fbcb465b4,23237661.058479205,23237664.78330882,23237677.81367575,5654,200,3.724829614162445,13.03036693111062,0
99af4858-133c-4af9-8c6d-ed3c3644b4ce,c8d8febf-0d75-4043-938f-546cdef11a45,23237661.5611232,23237665.203624938,23237678.24829132,2956,200,3.64250173792243,13.04466638341546,0
382bd535-c2b5-4d50-af61-802d311ff872,d24fa889-98d8-4d46-825b-e7c4e1eacae3,23237661.393648315,23237665.3672992,23237678.42181374,5727,200,3.973650883883238,13.054514542222023,0
