request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot,cached_tokens
565953e6-57db-43b7-8818-4bca960fbced,80a37631-fa1c-4ea1-8a0b-54fb2c0687e2,23191561.544723377,23191561.69500653,23191577.978517693,399,200,0.15028315410017967,16.2835111618042,0
5d95c7d9-a106-4d81-853d-d9128d96af0e,b09b4968-5264-4597-8cbc-8d346c2e3f64,23191561.204428893,23191561.774804883,23191578.01041057,2165,200,0.5703759901225567,16.235605686903,0
57453226-4305-498d-9b52-db2234f1ca9f,8c480f34-edce-4df7-abcc-66515fc1778e,23191561.377723884,23191561.953258723,23191578.200611975,3614,200,0.5755348391830921,16.24735325202346,0
ceb9f93e-f939-4e20-ae62-1bb04bb20de4,9bb6bffd-15b1-4d5d-9c71-f5e61ccfe8f4,23191561.712329425,23191562.122720823,23191578.39649603,2265,200,0.4103913977742195,16.273775208741426,0
d58f5da2-4f2a-4e53-ba6e-90814c6cd514,c4d96aea-069f-4f13-b36a-a8eb3301d036,23191562.04753784,23191562.59253721,23191578.78545129,1915,200,0.5449993684887886,16.192914079874754,0
cab6ec5c-00b9-4241-819b-0ba020938793,8826626f-d435-4bde-a327-1769db7bfe6d,23191561.880379036,23191563.25113978,23191579.2116037,5574,200,1.3707607425749302,15.960463922470808,0
3774c0aa-d823-4ae8-a03d-e06c3c015042,ae36aef0-b5a1-4c3e-8bc6-5dba331ba056,23191562.214426067,23191563.928027958,23191579.700679794,6016,200,1.713601890951395,15.772651836276054,0
4663a72e-39bc-4620-8615-e896379cac16,d75d647c-bd26-4d39-ba07-f6e2c34b31f1,23191562.381849084,23191564.300426524,23191579.98626555,6027,200,1.9185774400830269,15.685839027166367,0
dc57434e-ef2e-4ab5-98c9-826e950d9633,2388e0de-48e3-4656-93ea-a37dd0316217,23191562.716619927,23191564.29997017,23191579.98652014,1093,200,1.5833502411842346,15.686549972742796,0
f1585d25-e16b-42e4-9701-808b93abee36,b1179b09-affd-4e2d-82a0-674db66403fa,23191562.883831114,23191564.60346285,23191580.274917554,1519,200,1.7196317352354527,15.671454705297947,0
9faf03ee-fa78-4e62-a409-98b22680af0c,97923d50-fc21-4a56-9f60-fc76304acc71,23191563.05256971,23191564.60505399,23191580.27520838,1370,200,1.552484281361103,15.670154388993979,0
373d4328-b462-4f60-aeb2-480442a4bb71,015795f8-d96d-45c0-b1c4-c84cac594c1b,23191562.549536936,23191565.01146868,23191580.648030844,5916,200,2.4619317427277565,15.636562164872885,0
daca09dd-ed2f-429d-9705-982ead72e7d5,667bb815-ce05-48d1-a064-d478c3684f64,23191563.21962392,23191565.7429443,23191581.30801406,5723,200,2.5233203805983067,15.565069761127234,0
5f3bb1d3-6236-486d-8fae-45018f61bf60,0c5a9eeb-bb97-488d-8a73-24bb7b7a4f83,23191563.386687372,23191565.953645233,23191581.49347689,5671,200,2.566957861185074,15.539831656962633,0
184f76d1-b976-4f4e-8295-c70583e8165f,9b070644-b1f4-4bce-bcad-4be8f36f933b,23191563.554109134,23191566.598514482,23191582.050576948,5961,200,3.044405348598957,15.452062465250492,0
d0c7c4f2-1fcf-48b4-a0df-21b113e43887,5b1c1097-295a-47ca-b9ef-6194a853ed8d,23191563.721086364,23191567.032839492,23191582.41952605,5745,200,3.3117531277239323,15.386686559766531,0
e163bf7b-fe7e-409b-9635-6707030d0e50,7720f0c1-de56-42df-9051-6b3d22c1bb01,23191564.22398523,23191567.25241902,23191582.59923449,786,200,3.0284337922930717,15.346815470606089,0
2885c5a4-68c4-43fd-aa7b-0ce190668b52,0755a212-1906-4ee9-a32e-d57a04b980c4,23191563.888251405,23191567.363474842,23191582.691275228,4961,200,3.4752234369516373,15.327800385653973,0
c66e005f-7b4a-45bc-ba2d-aeeecf7ae455,6cebed35-013d-4a16-893b-aee3e1712460,23191564.056008745,23191568.134580653,23191583.332107343,5654,200,4.078571908175945,15.197526689618826,0
1f29a6e2-311a-4b06-b56c-4e63af25c55f,938cc8ee-c3ea-4755-ac14-481f4fd7b5bb,23191564.558046464,23191568.13870881,23191583.332335208,2956,200,3.5806623473763466,15.193626396358013,0
23a661be-d99e-44d8-a40b-b4318577b555,c1e5f11b-2821-485d-8926-54af17abf0cd,23191564.725232158,23191568.4666911,23191583.60129832,2050,200,3.7414589412510395,15.134607221931219,0
a0bae934-292c-4e8b-8dca-9486102f821f,879dc1d4-8e6c-43df-9b81-307fb2f5f96e,23191564.39099018,23191569.018467244,23191584.062357247,5727,200,4.627477064728737,15.043890003114939,0
a66182ac-63fb-4c11-b309-c4d36751e151,101ea8c4-941c-4f27-b06b-1e2bb97de5de,23191565.059859175,23191569.354039025,23191584.343777932,3551,200,4.294179849326611,14.989738907665014,0
3613937a-c8d8-4ffb-96c0-dac5d1a789e7,70358104-07f7-4aed-9e91-50cd9993ef55,23191564.89214864,23191569.907578662,23191584.808656137,5749,200,5.015430022031069,14.901077475398779,0
2bb8fac1-7dff-40d0-a869-0718bfdf36ff,e31f3c60-e1a5-4568-86ed-cbb8f49d6abd,23191565.22833006,23191570.46656629,23191585.271403223,5624,200,5.238236229866743,14.804836932569742,0
16972b0d-77d5-465e-b63f-9a437c08d0a7,11402cef-2213-4be9-9be7-97527144e5fc,23191565.729787037,23191570.9011807,23191585.64513173,1562,200,5.171393662691116,14.74395103007555,0
7ac1b614-f0ca-4073-b174-f102d912cb17,5428b140-1ed6-42c5-88e5-f3a67fa02e16,23191565.396035664,23191571.12805612,23191585.834803086,5926,200,5.732020456343889,14.706746965646744,0
f3fbee89-eb20-4e2e-8800-27fc6489978b,d68775e2-c9fb-455b-a728-8ca828921a18,23191565.562872488,23191571.903962977,23191586.4947961,5700,200,6.341090489178896,14.590833123773336,0
ca097314-e8a4-450f-aab1-472e72a1b14f,5ade429f-ae86-48c8-893d-1cfa64b82718,23191565.897541385,23191571.986922354,23191586.57857024,4313,200,6.089380968362093,14.591647885739803,0
4ab5b444-72cd-4f4d-baff-6fcf8537a89d,c4006296-046c-4b8d-b780-97e93004552c,23191566.231825627,23191572.876458827,23191587.516732614,5162,200,6.644633200019598,14.640273787081242,0
a9040cc0-9ba9-472e-b345-e8b800df3906,4fb319aa-d51f-4667-b0a7-288f3280d15d,23191566.064522874,23191572.87692988,23191587.51681746,5785,200,6.8124070055782795,14.63988758251071,0
d21bfdd7-55eb-4d19-a4f8-e601b3653ced,35144435-b133-4355-ab9a-e7064bf30935,23191566.56660384,23191573.13422951,23191587.795265093,1145,200,6.567625671625137,14.66103558242321,0
a8ce2388-f2f0-4b7e-8133-17184ec8fa86,a5128a20-4eab-423e-8246-ae7a76bbe385,23191566.735239662,23191573.223535992,23191587.893531144,651,200,6.488296329975128,14.66999515146017,0
bdd16014-8a0e-4ade-9d43-abb90934f8b2,e16af29e-f2eb-4533-b44d-28adff1f23ef,23191566.90268322,23191573.59420469,23191588.274479833,2329,200,6.691521469503641,14.68027514219284,0
d7b614bb-90a3-4186-bc33-3e45762d9015,e99ab955-e5e9-4563-be5f-5e8d73bc0257,23191566.39962457,23191573.87303238,23191588.56088619,5804,200,7.473407808691263,14.687853809446096,0
d83e5419-8bfc-4dc7-90ca-3b2653f1c578,74c87f7f-1978-4332-aad8-7478edc16f9c,23191567.238196906,23191574.151557658,23191588.838352997,1649,200,6.9133607521653175,14.686795338988304,0
4c4f27c3-3ddb-42a6-aa6e-46f4944a0a61,dbb51cec-aee7-442b-bbc3-ee45a4de3da0,23191567.070340227,23191574.728241585,23191589.397457696,5845,200,7.657901357859373,14.669216111302376,0
