request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot,cached_tokens
771a5118-80cb-4004-94a2-837545fdc3ed,66350d27-cf1b-45e9-918d-46aec333038d,23189908.917877182,23189909.276807237,23189918.794096228,2165,200,0.358930055052042,9.517288990318775,0
9ff6baa6-20c7-47e0-b425-35eb353e0e97,45f6caef-6d73-42ba-b4c2-51cfac4f9569,23189909.419138458,23189909.867115803,23189919.876265638,3614,200,0.44797734543681145,10.009149834513664,0
0edb5532-66cf-40f4-bc3e-023421540ace,7880901f-9887-4331-b405-d297edc0536d,23189909.91992821,23189909.959509008,23189920.050142616,399,200,0.03958079591393471,10.090633608400822,0
bee28d10-e6ae-4f7c-9caf-873d612d3220,0919724d-2dd1-42fe-b0d4-856c1beca905,23189910.42156919,23189910.671581246,23189922.902175795,2265,200,0.2500120550394058,12.230594549328089,0
017834c7-90d4-49d0-8f08-e18503ff9b29,4493ce42-6651-49b6-a604-10bc16baa10e,23189910.92236363,23189911.781789366,23189925.49464159,5574,200,0.8594257347285748,13.712852224707603,0
79cf3b67-8a65-4fca-a893-91d67e8b9d2f,67ce6c6c-340c-4ee4-aa67-43f199238cc7,23189911.422715258,23189911.807105917,23189925.582176905,1915,200,0.3843906596302986,13.775070987641811,0
a064e37a-0304-47bd-84e6-08f0566995e0,dd0ea3a9-b70b-48c5-886b-a4524dfeba9a,23189911.92308076,23189912.850780297,23189926.422843445,6016,200,0.9276995360851288,13.572063148021698,0
edd2b61c-7a96-4729-92d0-84401b41bd96,9f5ec17c-5c94-4d5b-adbd-fe089079a449,23189912.42403446,23189913.593632907,23189926.938480824,6027,200,1.1695984452962875,13.344847917556763,0
eb522930-8f56-453e-af7f-6be0d7628d13,2c37366b-af25-42c1-88d9-1cb57bd6a6ff,23189913.425500087,23189913.676858585,23189927.01319501,1093,200,0.2513584978878498,13.336336426436901,0
2fbb70af-11a0-4cc4-9036-c94f3716a57f,a417a151-e895-4e8c-b39c-bf2c7e978bc5,23189912.92472944,23189914.01505316,23189927.433652554,5916,200,1.0903237201273441,13.418599393218756,0
939b62e6-918b-46d9-a775-8fe682dbecbf,5f6d6afd-d460-4e2f-ad67-62e8159dbe9e,23189913.925695464,23189914.105281334,23189927.49548607,1519,200,0.17958587035536766,13.39020473510027,0
756bdc63-1c50-4f94-9dd8-9aa485c3826b,b489b69b-6f5c-4f9d-86d3-a73179b5d78b,23189914.42697024,23189914.617529478,23189928.819453612,1370,200,0.1905592381954193,14.20192413404584,0
3bffaff4-985b-4395-ae6a-280d23d7b40e,d2627279-39fd-4082-aa0b-55f0942fd44b,23189914.927817576,23189915.814275276,23189931.121040877,5723,200,0.8864577002823353,15.306765601038933,0
e5b53e53-dd12-4a56-b7ec-25d578a1cb7a,a97661ee-9d22-4e0a-80e3-baa2e06309d8,23189915.428881228,23189916.54439226,23189931.807410363,5671,200,1.1155110336840153,15.263018101453781,0
e4e56f8f-e1f8-430e-acca-f62ada997e2e,3d531e51-eb22-4456-96b8-48bf08a546dd,23189915.929310624,23189917.27820753,23189932.35654459,5961,200,1.3488969057798386,15.07833706215024,0
144e5d97-d6b6-4dd9-a099-60de684db6ed,d29c848a-29cd-418e-9110-00cf6e0bdf06,23189916.4301894,23189917.700845193,23189932.578572724,5745,200,1.2706557922065258,14.877727530896664,0
c04855bd-7894-44a6-b925-4e78fd682834,4534955c-da98-4372-b5f0-6b114484aff1,23189916.930764724,23189918.12176033,23189932.8786563,4961,200,1.1909956075251102,14.75689597055316,0
3e50cee4-c47f-449a-b0f3-6d0234f31e31,f403f450-d220-4dc4-9f07-3cc0c5ab3b5c,23189917.93193059,23189918.182505455,23189932.95609044,786,200,0.25057486444711685,14.773584984242916,0
5719d4e7-3901-40d1-905f-497c0193db63,53f7f37c-989e-452e-a49b-34f15713163c,23189917.431744725,23189918.520650472,23189933.34630139,5654,200,1.0889057479798794,14.825650919228792,0
dc3802e1-2b56-42c9-babc-9c0ad96f1992,9baa8dea-3a1f-4a17-9991-bc819aa94c9b,23189918.43208113,23189919.41887468,23189934.186595485,5727,200,0.9867935515940189,14.767720803618431,0
