request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
b7f7532d-a0d3-4d91-ba2e-ef7128e80809,70aed533-61e6-4fcb-a58b-fda8a0aafc96,23109915.90591076,23109916.108615737,23109916.86690405,63,256,0.20270497724413872,0.758288312703371
a40c81b5-49da-42e2-a2ed-1557d72114fa,19cfebc5-d6d0-43e4-8b33-b8abf4bcfb5f,23109916.240153737,23109916.868304454,23109916.978353813,46,39,0.6281507164239883,0.11004935950040817
c921835d-88de-4e07-8b7a-13eb5bc05214,b8ef947f-7e62-4c8b-a82d-76e20f1af6ae,23109916.574432775,23109916.868017465,23109917.72236526,91,256,0.2935846894979477,0.8543477952480316
a9747a67-fabb-44d8-9202-67035bc708f7,aac0e4fe-8f5b-4e91-b190-15ec491c89a4,23109916.908137556,23109917.725745037,23109917.974874634,122,87,0.8176074810326099,0.24912959709763527
6184e803-9615-4b34-8c52-f2ffcb2d0b7d,99df4f50-64e8-4832-acdf-15a8e38b71e3,23109917.242021523,23109917.72600998,23109918.717333253,33,256,0.483988456428051,0.9913232736289501
190adba9-06e6-4b99-84a7-cb4512186c65,e1da2ef6-6c40-49af-8fe9-e6c64d11cccd,23109917.57623025,23109917.725449823,23109918.927179284,34,73,0.1492195725440979,1.2017294615507126
552fd7cb-7d46-4256-9451-3e014b87c6bf,498f2649-c8bf-4deb-8051-f4be9e23c7f8,23109917.909760855,23109918.930465296,23109919.376025837,299,156,1.0207044407725334,0.4455605410039425
8d1625fb-424e-414d-94a1-bf43ce69cafd,310a9397-977c-401b-99b2-c251333c417f,23109918.243606575,23109918.930732615,23109920.125096504,45,256,0.6871260404586792,1.1943638883531094
b8f19a22-a361-483e-9063-b7b0b366c848,38d30ad0-9fd8-47db-89b2-bc88efefef17,23109918.57792802,23109918.930164557,23109920.89747443,46,256,0.3522365354001522,1.9673098735511303
509675c3-613c-4f58-b053-13d152aea543,2b2320a9-bb54-4409-9ffa-1c22fa0079e7,23109918.91175178,23109918.931012344,23109921.64243375,34,256,0.01926056295633316,2.7114214077591896
806394c5-ca7a-4fd4-a5c6-89c7d299cbe6,81e0f71b-83d8-4b19-bf66-df0e5be3ca41,23109919.24564395,23109921.645464383,23109922.38230837,79,256,2.3998204320669174,0.7368439882993698
fc03341f-a484-481f-a274-43fcb0826e5f,51363a1f-f71b-4422-8279-eb006056b716,23109919.57986075,23109921.64515252,23109923.109997824,39,256,2.0652917698025703,1.4648453034460545
