request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
375137a7-495d-4941-9d8e-7633d1434f83,829b07c5-8a87-4804-a3af-d41b3777d5f7,2596.238926768,2596.76515724,2597.407770428,4585,71,0.526230471999952,0.6426131879998138
6cd2b8cf-ddc2-425d-87a6-87863cf658d2,dcebb6b1-74bc-4dbf-86f2-41f09017875b,2597.243645943,2597.634773595,2598.7239277510002,2627,85,0.3911276519997955,1.0891541560004043
3529a82d-7e82-4c5f-af57-585ef3b6aac2,78c7ebb0-2d9a-4cfc-adc9-dc9ee1c4eab2,2596.238906965,2596.906634505,2597.91425244,6069,72,0.6677275400002145,1.007617934999871
27fbd09f-1e1c-4def-b4b1-c682d6cdef82,afd76ba8-dee7-4f83-b1dd-08d1d278d296,2598.00577267,2598.5686725390005,2598.9911597380005,6401,28,0.5628998690003755,0.4224871989999883
9c323d25-07a1-429c-a087-9ad02c670414,efe15bf4-dd56-479d-b95c-afeeff561f55,2598.005784846,2598.508340988,2599.020355375,5945,26,0.5025561419997757,0.5120143869999083
72e4dd2c-204c-4bd6-a44c-b9afb8530d44,087ebd95-458a-4a4d-8a3d-99a3a25f823f,2597.243633116,2597.7616304470002,2599.7366373040004,6153,200,0.5179973310000605,1.975006857000153
724a6995-cec7-499f-87d2-9f7050be2335,9bb66c7b-e720-4c31-baca-a2f43672e95a,2596.238924243,2596.7987348879997,2598.735550697,1164,200,0.5598106449997431,1.9368158090001089
3ef76364-f079-45da-a4b5-82543c0727de,3e898836-74a0-4cf5-a1cb-5bb4c5d138b8,2596.238918857,2596.801628613,2598.73736719,716,200,0.5627097560000038,1.9357385769999382
7fd63c14-afbb-4b30-a66c-61241595f76b,89e80c47-eb76-4c40-b6e4-269cb612656b,2597.243648151,2597.611467909,2599.984630216,1231,200,0.3678197580002234,2.3731623069998022
4f94abbf-9d7c-4cf5-a8b0-95a9feb1e3dd,33f5eb26-3de9-4bce-925b-e443662cebb3,2596.238865756,2597.768914284,2600.01707532,5460,193,1.530048527999952,2.248161036000056
e8f46199-600c-46c8-8d5e-905004015087,05e1566c-e2c2-40c1-8197-f0a115703a0c,2597.243636065,2597.7362313549997,2600.238134523,3272,200,0.4925952899998265,2.5019031680003536
fe5220b7-2031-4fce-9015-16731af031a0,9a390ce8-ec52-46aa-9236-6b87deba390f,2599.047449237,2599.263078829,2600.2324168669998,580,73,0.21562959199991383,0.9693380379999326
b782bcb7-7eec-436a-bb4b-a134df27115f,28915ffd-791e-4fc8-a695-21c211be6a09,2597.243652221,2597.762464632,2600.276781744,6275,200,0.518812410999999,2.514317111999844
0846fdae-dbae-4806-94e8-5d187a2266a2,764b887c-0f76-4dbe-8fcb-1a144f07cbcd,2596.238901118,2596.804850843,2599.2890398199997,1470,200,0.5659497250003369,2.484188976999576
490254f3-65e1-44bd-8045-68866e8d4e1d,007879d7-17c6-4389-ba33-481a162caaa9,2599.047473408,2599.2910565919997,2600.256349074,1737,86,0.24358318399981727,0.9652924820002227
0a360981-af12-47f6-8236-069cb28d989f,fd85aaea-6f27-4a87-b591-1bc8eedf9b03,2596.238911135,2596.853230008,2599.287747191,6258,200,0.6143188730002294,2.4345171830000254
296dea2b-f362-4cce-86fd-a4029eb2499f,06312fd4-a78a-42c6-96c4-a5088cfcc81e,2597.243629023,2597.8382657059997,2600.287476396,2970,200,0.5946366829998624,2.4492106900002
767ff807-822b-46c2-a3c1-b634bbaf26b1,37c779a1-77dd-45e5-a13f-f0534a9dd0d3,2597.243638838,2597.674196759,2600.2854085910003,2512,200,0.43055792099994505,2.6112118320002082
851f0212-9c2c-49fe-a5e6-1c70a3acc1d5,b1697879-d825-4370-a4b7-bd69d2d2d4aa,2599.047471214,2599.514743098,2600.327424395,6287,45,0.4672718840001835,0.8126812969999264
7e6ff19f-4161-41fc-8ab8-d10926891e07,83bbb9d5-79c9-4299-b5f6-dd26896c2ca1,2596.238922014,2596.9808005990003,2599.351098483,5985,200,0.7418785850004497,2.370297883999683
4bf39784-1783-4244-9067-b60077a02faa,ddc57c83-caa0-4a4c-8cfc-8da57329d8e5,2597.243615851,2597.763383517,2600.353739709,5973,200,0.519767666000007,2.5903561919999447
9abe818b-4a59-4273-ab1c-e4745155b3bd,c50f5861-e413-4b22-94ba-11db75020546,2597.243643254,2597.7999546869996,2600.3502889999995,6603,200,0.5563114329997916,2.550334312999894
f3bd0591-ae3a-4b26-9ca7-11167ff94f1d,718883b9-5dbd-4f0e-886e-d600c4e5d04e,2598.005787486,2598.488721547,2600.338906161,3245,200,0.48293406099992353,1.8501846140002272
aadc532e-bf04-465b-a6e3-47e07a23fe9b,9122cb3f-e2a7-4fb9-84f0-53fba9c16d56,2598.005775336,2598.5472193170003,2600.622020788,6153,200,0.5414439810001568,2.0748014709997733
bf5283f7-c785-4e7c-8bca-515e277b7c84,8263d56c-0301-4b0e-9bce-d56c30ac60df,2598.005751573,2598.670445906,2600.638309036,6450,200,0.6646943330001704,1.9678631299998415
fe0454a4-3565-4f1e-8f09-8df39ad5f831,69135169-f345-430e-9aa5-23b65cd128a2,2598.005777606,2598.425718488,2600.940855447,3011,200,0.4199408819999917,2.5151369590003014
545d1598-15c4-45ce-9e8e-b9e447028b7c,253cd96e-682a-412f-b75a-b826bf7b830c,2598.005782219,2598.581914613,2600.948459393,6282,200,0.5761323940000693,2.366544779999913
